  55.1834, -60.9734
  54.6807, -64.1845
  54.2220, -66.9689
  53.7861, -68.5432
  53.3860, -70.9347
  53.0051, -71.9933
  52.6844, -73.4114
  52.3506, -74.6738
  52.0400, -75.4877
  51.7511, -76.3349
  51.4603, -76.8406
  51.2067, -77.5219
  50.9523, -78.0132
  50.6973, -78.4725
  50.4615, -78.9900
  50.2354, -79.5376
  50.0145, -79.5708
  49.8030, -80.0590
  49.5809, -80.2830
  49.3862, -80.4749
  49.1846, -80.5689
  48.9791, -80.8968
  48.8027, -81.0571
  48.5984, -81.0752
  48.4128, -81.2411
  48.2299, -81.4029
  48.0516, -81.4628
  47.8692, -81.5073
  47.6958, -81.5575
  47.5193, -81.5064
  47.3466, -81.5148
  47.1670, -81.5825
  46.9978, -81.6514
  46.8132, -81.4695
  46.6373, -81.4078
  46.4491, -81.4523
  46.2945, -81.4382
  46.1096, -81.3464
  45.9330, -81.2102
  45.7438, -80.8948
  45.5581, -80.7614
  45.3771, -80.6372
  45.1878, -80.5768
  45.0018, -80.1282
  44.8063, -79.9371
  44.6057, -79.7004
  44.4019, -79.4510
  44.1963, -79.1513
  43.9762, -78.8654
  43.7581, -78.3786
  43.5451, -77.8244
  43.2967, -77.4433
  43.0483, -76.7972
  42.8020, -76.0685
  42.5263, -75.2717
  42.2523, -74.5024
  41.9582, -73.5915
  41.6723, -72.4133
  41.3688, -71.0862
  41.0056, -69.7934
  40.6470, -68.0029
  40.2564, -65.6889
  39.8545, -63.5081
  39.4116, -60.4012
  38.9665, -56.6112
  38.4368, -52.2574
  37.9003, -46.2519
  37.4737, -39.0749
  36.9588, -29.8345
  36.6306, -18.7242
  36.3726,  -6.0320
  36.4366,   7.9781
  36.7129,  19.7927
  37.1051,  29.9837
  37.6154,  39.6476
  38.0953,  46.2643
  38.6243,  51.4122
  39.0788,  56.1784
  39.5512,  59.5760
  39.9607,  62.1403
  40.3760,  64.4320
  40.7438,  66.5134
  41.1160,  68.0838
  41.4384,  69.4190
  41.7490,  70.4351
  42.0604,  71.7791
  42.3261,  72.5507
  42.6057,  73.3670
  42.8774,  74.1375
